regime,theta,se
soft,-0.066380898,0.021968309
soft,-0.0752177,0.021730296
soft,-0.059770915,0.024565138
soft,-0.063657999,0.022722083
soft,-0.06711719,0.023606578
soft,-0.069035224,0.021860915
soft,-0.074711514,0.024210493
soft,-0.060183135,0.025023725
soft,-0.060111921,0.025437304
soft,-0.06114908,0.023672783
soft,-0.059619753,0.025549137
soft,-0.063295721,0.02311697
soft,-0.068200277,0.022064993
soft,-0.059747413,0.024128602
soft,-0.061485802,0.023480518
soft,-0.071446654,0.023806848
soft,-0.070353309,0.022791564
soft,-0.067983101,0.022127823
soft,-0.067126542,0.021876434
soft,-0.077488024,0.0238986
soft,-0.075997732,0.024210759
soft,-0.060609181,0.023867195
soft,-0.07019318,0.02335645
soft,-0.059996106,0.024309633
soft,-0.061389681,0.023936689
soft,-0.071900805,0.023849029
soft,-0.072472381,0.021979506
soft,-0.064162156,0.022437367
soft,-0.08193372,0.024902939
soft,-0.060395514,0.024393189
soft,-0.061687092,0.026687354
soft,-0.066232607,0.023010341
soft,-0.068522087,0.023422723
soft,-0.061041171,0.023949279
soft,-0.064376018,0.022483288
soft,-0.079538752,0.02482145
soft,-0.061646879,0.023729705
soft,-0.060295532,0.023909083
soft,-0.06420708,0.022490842
soft,-0.073124361,0.02382898
soft,-0.066242896,0.023302756
soft,-0.061671151,0.023717517
soft,-0.082862673,0.02481969
soft,-0.074976359,0.02395221
soft,-0.07212982,0.02378438
soft,-0.070770864,0.023332427
soft,-0.066293358,0.023259606
soft,-0.068167864,0.021857105
soft,-0.060156048,0.024124518
soft,-0.076596534,0.024770341
soft,-0.072235764,0.022650839
soft,-0.059883614,0.024251482
soft,-0.070534381,0.022982862
soft,-0.076983993,0.024861809
soft,-0.061003392,0.023653988
soft,-0.065800422,0.022676694
soft,-0.070598198,0.02282857
soft,-0.071500743,0.022677534
soft,-0.062692975,0.023880881
soft,-0.06241161,0.02333352
soft,-0.078803571,0.024367978
soft,-0.076743991,0.023479779
soft,-0.067981132,0.023514324
soft,-0.068238912,0.023388804
soft,-0.060345339,0.024554611
soft,-0.06078527,0.023829358
soft,-0.067901866,0.026138433
soft,-0.074627588,0.028018903
soft,-0.061216163,0.023695338
soft,-0.061566345,0.024532892
soft,-0.068309755,0.023632557
soft,-0.073048027,0.02402672
soft,-0.061806166,0.024005363
soft,-0.075054903,0.024433254
soft,-0.073884709,0.023979415
soft,-0.066447693,0.022128391
soft,-0.066725454,0.022197516
soft,-0.064316372,0.024981387
soft,-0.064192606,0.023333449
soft,-0.083283881,0.024790156
soft,-0.066224512,0.0225148
soft,-0.071701614,0.021559741
soft,-0.078482347,0.025179931
soft,-0.066823454,0.022127775
soft,-0.074993077,0.024425088
soft,-0.072045221,0.0232045
soft,-0.057934958,0.025025231
soft,-0.066623087,0.022045597
soft,-0.074818006,0.024755877
soft,-0.060021762,0.02437049
soft,-0.067313481,0.021747797
soft,-0.061084614,0.022780659
soft,-0.076626907,0.024727315
soft,-0.081021473,0.024408487
soft,-0.067710429,0.021714996
soft,-0.065082654,0.022301327
soft,-0.060187173,0.023913986
soft,-0.059816342,0.024759169
soft,-0.063164492,0.023205771
soft,-0.074971606,0.023299622
soft,-0.07112934,0.026852981
soft,-0.069999854,0.022337928
soft,-0.076437194,0.023756069
soft,-0.075353233,0.023055515
soft,-0.06058872,0.023761818
soft,-0.063567944,0.023039821
soft,-0.060457815,0.02395356
soft,-0.070335741,0.02127696
soft,-0.061112518,0.023595269
soft,-0.078148044,0.024285649
soft,-0.070606801,0.023199165
soft,-0.076039904,0.024566549
soft,-0.060026635,0.024040366
soft,-0.074235249,0.027339685
soft,-0.067122366,0.023556083
soft,-0.075489922,0.024110896
soft,-0.062242381,0.023906947
soft,-0.06191041,0.024172418
soft,-0.075339533,0.024207758
soft,-0.065072976,0.022492717
soft,-0.059797409,0.024363006
soft,-0.059992675,0.023782641
soft,-0.070180466,0.023578983
soft,-0.06389314,0.026178089
soft,-0.066376813,0.023527285
soft,-0.060150178,0.024166939
soft,-0.054851848,0.026847307
soft,-0.060652248,0.024194273
