regime,theta,se
soft,-0.387828125,0.013139297
soft,-0.381584293,0.012700819
soft,-0.389278288,0.011196255
soft,-0.380747226,0.013656382
soft,-0.380094492,0.013480596
soft,-0.386084305,0.013044357
soft,-0.383026413,0.012361958
soft,-0.389154304,0.013779365
soft,-0.383800059,0.013935056
soft,-0.38355637,0.014071767
soft,-0.380649503,0.013652483
soft,-0.383323828,0.014131025
soft,-0.380708632,0.013324206
soft,-0.383249847,0.012490248
soft,-0.379700972,0.013964791
soft,-0.380273135,0.013794844
soft,-0.387023589,0.01332411
soft,-0.38687222,0.012796384
soft,-0.381388964,0.012940422
soft,-0.382418374,0.012608006
soft,-0.389979892,0.013376014
soft,-0.389500567,0.013554236
soft,-0.380736545,0.013717341
soft,-0.387656242,0.013335906
soft,-0.380596246,0.013662626
soft,-0.379789971,0.013872514
soft,-0.387706716,0.013631397
soft,-0.384532135,0.012348259
soft,-0.380446453,0.013183786
soft,-0.391957548,0.013859862
soft,-0.380100105,0.013784467
soft,-0.385324307,0.014558959
soft,-0.385589369,0.012970528
soft,-0.385350973,0.013396671
soft,-0.379620506,0.013898661
soft,-0.381380379,0.013069291
soft,-0.390613124,0.013823699
soft,-0.379708297,0.013763336
soft,-0.380194297,0.013870259
soft,-0.380300238,0.013340646
soft,-0.388583738,0.013534635
soft,-0.385532368,0.013487428
soft,-0.379573584,0.013877486
soft,-0.392380847,0.013792696
soft,-0.388963729,0.013495582
soft,-0.386630793,0.013655176
soft,-0.386907253,0.013143318
soft,-0.384979136,0.013211532
soft,-0.382542421,0.012824142
soft,-0.381071946,0.013706051
soft,-0.389679725,0.0140695
soft,-0.387855093,0.012497265
soft,-0.380000987,0.013962913
soft,-0.387006055,0.012558057
soft,-0.389627174,0.013944523
soft,-0.380150414,0.013706543
soft,-0.384302816,0.013097879
soft,-0.386991694,0.01289246
soft,-0.387519178,0.01280023
soft,-0.380239685,0.013864748
soft,-0.381322704,0.013552308
soft,-0.39081916,0.013680379
soft,-0.389646259,0.013427839
soft,-0.385649572,0.013424637
soft,-0.387280609,0.013153816
soft,-0.380216215,0.013864235
soft,-0.380610456,0.013836441
soft,-0.387155057,0.014497098
soft,-0.390375378,0.015219365
soft,-0.383195446,0.013695169
soft,-0.384366312,0.013434738
soft,-0.384951027,0.013635046
soft,-0.387780485,0.013490606
soft,-0.380096607,0.013883164
soft,-0.389216056,0.013869545
soft,-0.388469548,0.013638359
soft,-0.383254483,0.012877555
soft,-0.381827771,0.013023681
soft,-0.385305561,0.013773228
soft,-0.380520194,0.013405328
soft,-0.392342631,0.013712854
soft,-0.381011712,0.013069309
soft,-0.384570475,0.012122263
soft,-0.39098187,0.014168613
soft,-0.38147698,0.01268212
soft,-0.389397933,0.013863745
soft,-0.38783308,0.013214566
soft,-0.380331509,0.013988551
soft,-0.382249996,0.01247933
soft,-0.389150893,0.014022071
soft,-0.380674663,0.01391044
soft,-0.381719668,0.012698241
soft,-0.381765321,0.013084429
soft,-0.389521706,0.013855814
soft,-0.391882324,0.01363752
soft,-0.382242905,0.012641164
soft,-0.381295259,0.012913948
soft,-0.379533913,0.013979797
soft,-0.380957713,0.013929972
soft,-0.380602619,0.013470542
soft,-0.389790392,0.013044217
soft,-0.388228251,0.014582098
soft,-0.385457829,0.012416697
soft,-0.389568857,0.013310549
soft,-0.389159657,0.012849758
soft,-0.379978005,0.013867019
soft,-0.38117193,0.013303606
soft,-0.37992181,0.013947238
soft,-0.384164742,0.012029174
soft,-0.380199685,0.013783865
soft,-0.390377581,0.013638699
soft,-0.386947029,0.012871088
soft,-0.389566823,0.013849716
soft,-0.380445548,0.013816932
soft,-0.389593481,0.014798213
soft,-0.386187592,0.013137859
soft,-0.38886853,0.013692928
soft,-0.379954768,0.013882375
soft,-0.380578842,0.013861344
soft,-0.389374149,0.01368231
soft,-0.380441334,0.013311889
soft,-0.380643456,0.013690081
soft,-0.381547277,0.013580258
soft,-0.387355837,0.013287978
soft,-0.385274799,0.014484421
soft,-0.384131529,0.013613163
soft,-0.381105407,0.013835031
soft,-0.381554859,0.014415314
soft,-0.380256499,0.013657483
